微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IwppNrjNd,3月2日起，通州先行恢复部分公交营运班次关于逐步恢复公交营运班次的通告（一）为了全力助推企业复工复产，满足人民群众基本出行需求，现结合我区疫情防控形势及上级对复工复产的相关要求，自2020年3月2日起我区先行恢复231路、232路、251路、252路、271路、282路公交班线，（具体营运时间如下），其他公交班线将根据疫情防控情况适时恢复。231路金洲路公交回车场/三余公交回车场发车时间：7:00、7:40、8:20、9:00、10:40、11:20、12:00、12:40、15:40、16:20、17:00、17:40。232路金洲路公交回车场/三余公交回车场发车时间：6:40、7:50、11:00、12:10、16:30、17:40。251路金洲路公交回车场/新华村发车时间：7:00、8:10、11:00、12:10、16:30、17:40。252路金洲路公交回车场/新华村发车时间：7:00、7:40、8:20、9:00、10:40、11:20、12:00、12:40、15:40、16:20、17:00、17:40。271路金洲路公交回车场发车时间：7:00、7:40、11:00、13:00、16:00、17:00川港东发车时间：8:10、8:50、12:10、14:10、17:10、18:10282路通州客运站/石港公交回车场发车时间：7:00、7:40、8:20、9:00、10:40、11:20、12:00、12:40、15:40、16:20、17:00、17:40。特此通告，详细信息可咨询公交服务热线86513102。特别提醒： 敬请广大市民在乘坐公交车时，必须携带身份证，全程佩戴口罩，有序排队配合工作人员做好体温测量，主动使用“通州公交乘客信息登记”系统进行扫码登记如实填写手机号码及同行人数。南通市通州区畅行公共交通有限公司2020年2月28日 ,,无,无,无,2020-02-29 09:52,专业版微博,14,1,7
IwpfDqhBa,湖北最新：新增确诊423例，除武汉外新增3例　　2020年2月28日0—24时，全省新增新冠肺炎确诊病例423例，其中：武汉市420例、鄂州市1例、孝感市1例、恩施州1例，黄石市、十堰市、襄阳市、宜昌市、荆州市、荆门市、黄冈市、咸宁市、随州市、仙桃市、天门市、潜江市、神农架林区均为0例。　　全省新增病亡45例，其中：武汉市37例、随州市2例、黄石市1例、十堰市1例、襄阳市1例、鄂州市1例、孝感市1例、黄冈市1例，宜昌市、荆州市、荆门市、咸宁市、恩施州、仙桃市、天门市、潜江市、神农架林区均为0例。　　全省新增出院2492例，其中：武汉市1726例、孝感市252例、黄冈市78例、鄂州市62例、随州市57例、荆州市52例、襄阳市49例、咸宁市33例、宜昌市33例、十堰市32例、天门市30例、荆门市29例、黄石市22例、仙桃市20例、恩施州9例、潜江市8例、神农架林区0例。　　截至2020年2月28日24时，湖北省累计报告新冠肺炎确诊病例66337例，其中：武汉市48557例、孝感市3518例、黄冈市2904例、荆州市1579例、鄂州市1390例、随州市1307例、襄阳市1175例、黄石市1013例、宜昌市931例、荆门市924例、咸宁市836例、十堰市671例、仙桃市575例、天门市496例、恩施州252例、潜江市198例、神农架林区11例。　　全省累计治愈出院28895例，其中：武汉市17552例、黄冈市2119例、孝感市2047例、荆州市965例、襄阳市802例、随州市797例、鄂州市747例、咸宁市677例、黄石市675例、荆门市563例、宜昌市462例、十堰市421例、仙桃市408例、天门市362例、恩施州181例、潜江市107例、神农架林区10例。　　全省累计病亡2727例，其中：武汉市2169例、孝感市115例、黄冈市115例、荆州市46例、鄂州市44例、随州市40例、荆门市37例、黄石市34例、襄阳市33例、宜昌市31例、仙桃市19例、天门市13例、咸宁市11例、潜江市9例、十堰市7例、恩施州4例、神农架林区0例。　　目前仍在院治疗31064例，其中：重症6056例、危重症1314例，均在定点医疗机构接受隔离治疗。现有疑似病例1171人，当日新增159人，当日排除977人，集中隔离1171人。累计追踪密切接触者263916人，尚在接受医学观察39303人。来源：湖北省卫健委 ,,无,无,无,2020-02-29 09:27,专业版微博,7,0,0
IwoLSDtJy,江苏公布疫情风险等级名单，分高中低三级，涉81县（市、区）2月29日凌晨，江苏省卫生健康委员会发布江苏省新冠肺炎疫情风险等级名单（截至2020年2月27日24时）。其中，南通市崇川区、港闸区、南通开发区，如东县、海安市、启东市、海门市、如皋市、通州湾示范区，被列入低风险地区。南通市通州区，被列入中风险地区。具体如下：江苏省新冠肺炎疫情风险等级名单（截至2020年2月27日24时）一、县（市、区）（一）低风险地区（59个）南京市：六合区、溧水区、高淳区无锡市：锡山区、宜兴市徐州市：贾汪区、铜山区、丰县、沛县、新沂市、邳州市常州市：新北区、武进区、溧阳市苏州市：吴中区、相城区、吴江区、常熟市、张家港市、太仓市南通市：如东县、海安市、启东市、海门市、如皋市、通州湾示范区连云港市：赣榆区、东海县、灌云县、灌南县淮安市：洪泽区、淮阴区、涟水县、金湖县、盱眙县盐城市：大丰区、盐都区、响水县、滨海县、阜宁县、射阳县、建湖县、东台市扬州市：邗江区、仪征市、高邮市镇江市：丹徒区、丹阳市、扬中市、句容市泰州市：高港区、姜堰区、兴化市、泰兴市、靖江市宿迁市：宿豫区、沭阳县、泗阳县、泗洪县（二）中风险地区（8个）无锡市：惠山区、江阴市徐州市：睢宁县常州市：金坛区苏州市：昆山市南通市：通州区扬州市：江都区、宝应县（三）高风险地区（1个）淮安市（1个）：淮安区二、设区市主城区（不分具体区）（一）低风险地区（8个）无锡市：包括滨湖区、梁溪区、新吴区、无锡经开区徐州市：包括鼓楼区、云龙区、泉山区、徐州经济开发区常州市：包括天宁区、钟楼区南通市：包括崇川区、港闸区、南通开发区淮安市：包括清江浦区、淮安开发区扬州市：包括广陵区、扬州开发区镇江市：包括京口区、润州区、镇江新区泰州市：包括海陵区、泰州医药高新区（二）中风险地区（5个）南京市：包括玄武区、秦淮区、建邺区、鼓楼区、浦口区、栖霞区、雨花台区、江宁区、江北新区苏州市：包括虎丘区、姑苏区、苏州工业园区连云港市：包括连云区、海州区盐城市：包括亭湖区宿迁市：包括宿城区来源：江苏省卫健委 ,,无,无,无,2020-02-29 08:13,专业版微博,170,29,41
IwoFMt3Bl,南通市支援湖北医疗队临时党总支成立来源：南通发布（作者：文、图 | 记者 李波）为切实加强医疗队党的建设，充分发挥党组织战斗堡垒作用，经市卫健委党组研究并报请省卫生健康委行业党委和南通市委组织部同意，28日晚，南通市支援湖北医疗队临时党总支成立大会通过视频电话会议的形式举行，市卫健委党组全体成员、我市各市级医院党支部书记、援湖北医疗队代表近百人参加了会议。 [组图共5张] 原图 ,,"http://ww2.sinaimg.cn/large/b9259e9agy1gccxy0398lj21k70r74qp.jpg,http://ww4.sinaimg.cn/large/b9259e9agy1gccxy022dfj21i00u04qq.jpg,http://ww4.sinaimg.cn/large/b9259e9agy1gccxy01e1hj21rv0u01ky.jpg,http://ww1.sinaimg.cn/large/b9259e9agy1gccxy1etvrj21c90u04qq.jpg,http://ww1.sinaimg.cn/large/b9259e9agy1gccxy07wgwj21gl0u0x6p.jpg",无,无,2020-02-29 07:58,专业版微博,8,1,1
IwiTxu73N,【政策简明问答】抗击疫情专题南通市“克难惠企12条”企业补贴政策八问  原图 ,,http://wx1.sinaimg.cn/large/b9259e9agy1gcc8gmyt83j20im6tlb1o.jpg,无,无,2020-02-28 17:16,HUAWEI P20 Pro,2,4,6
IwiqLzPwy,【连线黄石丨一位ICU女医生的铿锵承诺：“不获全胜，我们绝不收兵！” 】2月27日，是南通市第六人民医院重症医学科主治医师龚凌雁到黄石的第四天，也是正式进舱投入战“疫”的第一天。她所在的是黄石市中医院收治危重症确诊患者的重症医学科。早上接班交流时，龚凌雁得知黄石本地的医生已经连续工作了一个多月，有个护士从年三十开始就一直没有回过家，她听后非常心疼，希望自己能多分担一点工作，让黄石本地的医生能够多休息。事实上，江苏援军的到来，不仅使得黄石当地的医生可以稍作休息，而且大大提振了士气。http://t.cn/A67GIWPb 原图 ,,http://wx2.sinaimg.cn/large/b9259e9agy1gcc6eiholkj20f908l74v.jpg,无,无,2020-02-28 16:05,南通发布HD,8,1,2
Iwioidtps,【#出院后阳性有传染性吗#】国家卫生健康委医政医管局监察专员郭燕红表示，部分省报告出院患者核酸检测阳性的情况，通过连续监测发现，这部分患者还没有再发生传染别人的现象，一部分患者再检测已转为阴性。新冠肺炎病毒的致病机理、疾病全貌、病程特点还要加深认识。要进一步加强出院患者管理，同时要加强跟踪随访、健康监测、健康指导。 http://t.cn/A67GLVAq ,,无,无,无,2020-02-28 15:59,微博视频号,0,0,0
Iwiiqv2Y0,【通州区：关于逐步恢复公交营运班次的通告】为了全力助推企业复工复产，满足人民群众基本出行需求，现结合我区疫情防控形势及上级对复工复产的相关要求，自2020年3月2日起我区先行恢复231路、232路、251路、252路、271路、282路公交班线，（具体营运时间如下），其他公交班线将根据疫情防控情况适时恢复。231路金洲路公交回车场/三余公交回车场发车时间：7:00、7:40、8:20、9:00、10:40、11:20、12:00、12:40、15:40、16:20、17:00、17:40。232路金洲路公交回车场/三余公交回车场发车时间：6:40、7:50、11:00、12:10、16:30、17:40。251路金洲路公交回车场/新华村发车时间：7:00、8:10、11:00、12:10、16:30、17:40。252路金洲路公交回车场/新华村发车时间：7:00、7:40、8:20、9:00、10:40、11:20、12:00、12:40、15:40、16:20、17:00、17:40。271路金洲路公交回车场发车时间：7:00、7:40、11:00、13:00、16:00、17:00川港东发车时间：8:10、8:50、12:10、14:10、17:10、18:10282路通州客运站/石港公交回车场发车时间：7:00、7:40、8:20、9:00、10:40、11:20、12:00、12:40、15:40、16:20、17:00、17:40。特此通告，详细信息可咨询公交服务热线86513102。特别提醒： 敬请广大市民在乘坐公交车时，必须携带身份证，全程佩戴口罩，有序排队配合工作人员做好体温测量，主动使用“通州公交乘客信息登记”系统进行扫码登记如实填写手机号码及同行人数。南通市通州区畅行公共交通有限公司2020年2月28日 ,,无,无,无,2020-02-28 15:44,专业版微博,11,0,7
IwicrlltJ,【#夺取双胜利 我们在行动# | 蹄疾步稳 迈进复工复产的“春天里”】时不我待，随着全国各地 陆续进入“复工进行时”，江苏也在持续发力。江苏企业复工情况全国领先，政企同心、多方努 力，蹄疾步稳推进经济发展，迈入复工复产的春天里。今天，我们聚焦常州、泰州和淮安的复工 情况，一起来看→ http://t.cn/A67GhCAB 原图 ,,http://wx4.sinaimg.cn/large/b9259e9agy1gcc5e5c5n5j20hs0vk0wn.jpg,无,无,2020-02-28 15:30,HUAWEI P20 Pro,2,0,5
IwguUzeZi,自2月24日起，南通市预防接种单位陆续恢复接种服务。 http://t.cn/A67bMVnG  原图 ,,http://wx4.sinaimg.cn/large/b9259e9agy1gcbxuxr8nrj2046035web.jpg,无,无,2020-02-28 11:10,南通发布HD,10,0,3
IwguoFnNh,【南通首个县级新冠病毒核酸检测实验室在启东建成】经过近20天的筹建准备，南通首个县级新冠病毒核酸检测实验室在启东建成，并已开展了多轮次模拟操作。据悉，新冠肺炎疫情发生后，为缓解南通市新冠病毒核酸检测的压力，实现检测工作快捷化、便捷化和自主化，启东市疾控中心根据市新冠肺炎防控指挥部要求，在省和南通市疾控中心指导下，配齐了开展新冠病毒核酸检测所需设备，并全部通过了认证。实验室人员在省疾控中心培训下，具备了开展新冠病毒核酸检测资质。24日，实验室通过南通市生物安全备案评审组评审验收，南通市卫生健康委予以备案，标志着该新冠病毒核酸检测实验室正式投入使用。目前，该实验室开展新冠病毒核酸检测的各项防护设施已配置齐全，具备了开展新冠病毒核酸检测的条件，随时可开展相关检测工作。该实验室的建成也是南通乃至苏中、苏北地区首家具备新冠病毒核酸检测资质的县级实验室。 http://t.cn/A67bM7yf 原图 ,,http://wx1.sinaimg.cn/large/b9259e9agy1gcbxtvex3fj21410u0gq9.jpg,无,无,2020-02-28 11:08,南通发布HD,22,4,15
