微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IwbcL62Pi,【转发周知！#疫情期间4种疫苗需及时接种#】中国疾控中心研究员冯录召表示，对于新生儿第一针乙肝疫苗和卡介苗，应该及时安排接种；如果母亲是乙肝表面抗原阳性，新生儿第二针和第三针乙肝疫苗，建议与接种单位预约后及时接种；狂犬病和破伤风必须按照疫苗接种程序及时接种。（via. @央视财经 ） http://t.cn/A67y4AXu ,,无,无,无,2020-02-27 21:41,微博视频号,12,1,8
IwaWKbz8p,留下你手机号的最后两位，如果能有人和你加在一起等于100就是缘分，感兴趣就相互认识一下 #微互动#   原图 ,,http://wx4.sinaimg.cn/large/d58123f2gy1gcb9dcp7w9j206y06ygly.jpg,无,无,2020-02-27 21:02,微博 weibo.com,75,3,416
IwaEXqMcE,选拔任用市管干部人选公示（来源：淮安党建网）  原图 ,,http://wx3.sinaimg.cn/large/d58123f2gy1gcb83fzoqjj20rs26kkh3.jpg,无,无,2020-02-27 20:18,微博 weibo.com,21,3,6
IwaCYbGOU,【淮安机场恢复成都、北京、南昌航班】从2月29日起，淮安机场恢复淮安=成都航班，3月18日起恢复北京=淮安=南昌航班，具体时刻如下(注：航班信息仅供参考，具体以出票为准)。@淮安机场官方微博 【华夏航空】淮安=成都时刻：18:55--21:55(2月29日)、19:35--22:35(3月1日-3月15日)。成都=淮安时刻：15:50--18:10(2月29日)、16:10--18:30(3月1日-3月15日)。2月29日后，班期每周一、三、五、日，3月16日后，航班情况另行通知。【中联航空】北京=淮安时刻：北京--淮安11:50--13:55、淮安--北京19:30--21:10。淮安=南昌时刻：淮安--南昌14:45--16:30、南昌--淮安17:20--18:45。班期每周三、五、日，3月18日起正常执行。 原图 ,,http://wx1.sinaimg.cn/large/d58123f2gy1gcb7yedyyhj20i20a5q6p.jpg,无,无,2020-02-27 20:13,微博 weibo.com,17,2,8
IwagRo0DL,【#江苏多地新人戴着口罩领证# 结婚登记需提前预约】目前，江苏南京、常州、徐州等多地的婚姻登记工作已逐步恢复。新人们需提前进行预约，办理过程中必须佩戴口罩，配合工作人员的问询、体温检测、登记预审等。此外，徐州的新人们除了基本的个人资料，还要提供一份近30日的行程情况材料。（via. @荔直播 ） http://t.cn/A67LBne9 ,,无,无,无,2020-02-27 19:18,微博视频号,16,1,4
Iwa0WvmWR,【#草莓的隐藏吃法#火了一款简易蛋糕教程推荐给你】不用烤，就能享受的双层草莓芝士蛋糕！咬一口，满满草莓香~ （via. @人人视频 ） 人人视频的微博视频  ,,无,无,无,2020-02-27 18:39,微博视频号,19,4,8
Iw9GJAjk8,【2020年#4月全国高等教育自学考试延期#举行】现结合疫情实际，经研究，原定于2020年4月11日至12日举行的全国高等教育自学考试推迟举行，具体考试时间将根据疫情防控进展情况另行通知。感谢广大考生的理解与支持。 http://t.cn/A67yh9uA  原图 ,,http://wx4.sinaimg.cn/large/d58123f2gy1gcb3tdd0rsj20j60bbjs0.jpg,无,无,2020-02-27 17:49,微博 weibo.com,11,2,5
Iw9zDkal2,【太魔性了！江苏#民警八种方言喊话坚持防疫#】#关注新冠肺炎#“别扒瞎，这算啥困难？坚持、加油、奥利给！聚在一起打麻将的情况要不得，么！得！命！了！”近日，新冠肺炎疫情拐点尚未来到，但有地区已出现人员聚集情况。 @微常州 江苏常州网红民警“阿汤哥”看在眼里急在心里，立刻用江苏省内苏北、苏南等地和陕西、天津、四川、山东的八种方言喊话民众坚持防疫，超魔性！（via. @中新视频 ） http://t.cn/A67Auv5P ,,无,无,无,2020-02-27 17:32,微博视频号,18,2,7
Iw9jo0f1e,【淮安2个高速公路出入口更名】日前，江苏省人民政府官网发布《省政府关于同意淮安市高速公路部分出入口更名的批复》。批复显示，同意S49高速公路出入口“管镇”更名为“管仲”;同意G2513高速公路出入口“马甸”更名为“石塘”。  原图 ,,http://wx3.sinaimg.cn/large/d58123f2gy1gcb25ilkrbj20yo0tgq9k.jpg,无,无,2020-02-27 16:52,微博 weibo.com,80,6,35
Iw90u5Flg,#中国蝗灾防治工作组回应鸭子治蝗灾说法#【转起！官宣！中国蝗灾防治工作组：#牧鸭治蝗不适合巴基斯坦#】中国蝗灾防治工作组：从目前情况来看，在巴基斯坦不适合以鸭子捕食蝗虫的方法。中国自古就有牧鸭治蝗，但效果有限。用鸭子来治理蝗虫是一些中国专家做的探索性课题，暂时没有进入政府援助方案。（via. @央视新闻 ） 原图 ,,http://wx3.sinaimg.cn/large/d58123f2gy1gcb0t1uf2nj20h80anab6.jpg,无,无,2020-02-27 16:05,微博 weibo.com,10,1,11
Iw8sZlMuB,#我给淮安点点赞# 【江苏公布“领航计划学校”名单，淮安4所学校入选】日前，江苏省教育厅公布《江苏省中等职业学校领航计划建设单位名单》，全省共有50所学校入选。其中我市4所，分别是江苏省淮安中等专业学校、江苏省淮阴商业学校、江苏省盱眙中等专业学校、江苏省淮阴中等专业学校。详情点击→ http://t.cn/A67LMNP9 查看。@淮安教育 原图 ,,http://wx3.sinaimg.cn/large/d58123f2gy1gcayelvvspj20te0im0ya.jpg,无,无,2020-02-27 14:43,微博 weibo.com,17,0,21
Iw8cZ5ylF,【24例！有反弹，真的不能松劲！】2月26日，湖北以外30个省区市和新疆生产建设兵团新增确诊病例出现反弹。真的别松劲！ #湖北以外新增确诊病例出现反弹# （via. @人民日报 ）  原图 ,,http://wx4.sinaimg.cn/large/d58123f2gy1gcaxa4bvoig20k00u7q5m.gif,无,无,2020-02-27 14:03,微博 weibo.com,33,3,7
Iw7PZixgH,【一境外输入确诊患者乘坐过这班车！急寻密切接触者！】2月26日，宁夏中卫市应对新型冠状病毒感染肺炎疫情工作指挥部发布公告，当日该市发现1例境外输入型新冠肺炎病例，紧急追踪寻找密切接触者。患者主要活动轨迹：2月19日13:30（伊朗时间），患者从伊朗机场乘坐SU513航班（座位号16B）于17:00左右（莫斯科时间）到达莫斯科机场，期间患者佩戴N95口罩。在莫斯科机场附近的胶囊旅馆停留16小时。2月20日9时左右（莫斯科时间），患者从莫斯科机场乘坐SU206次航班（座位号35A），于23:05（北京时间）到达上海浦东国际机场。出达机场后乘坐出租车到达和颐至格酒店入住（房间号3078）。2月21日16时左右，患者乘电梯下楼将所寄物件交与快递员后返回房间，期间患者与快递员均佩戴一次性口罩。2月22日9时，患者乘坐网约滴滴车（沪GY0322）到达上海火车站，候车期间曾在火车站广场手机卡代办点办卡。18:36患者从上海火车站乘坐Z216次列车（13车08下铺）于23日17:20到达兰州火车站，在火车上除用餐外一直佩戴一次性口罩。期间曾在1号候车厅内按摩椅上候车。2月23日20:00，患者从兰州乘坐K9664列车（座位号1车4座，实际坐在靠车厢门第3排一处6人座位处）于2月24日凌晨1:19到达中卫，期间全程佩戴一次性口罩。在此提醒广大居民朋友，如果您与该患者有过密切接触或在不同场合同行、交谈、照面等，请立即与当地疾控中心联系，并主动配合做好居家隔离观察或集中隔离观察工作。中卫市应对新型冠状病毒感染肺炎疫情工作指挥部将及时通报有关情况。联系电话：中卫市应对新型冠状病毒感染肺炎疫情工作指挥部办公室：0955-7065355中卫市疾病预防控制中心：15809555902  0955-7060016（via. 人民日报 @无锡发布 ） 原图 ,,http://wx4.sinaimg.cn/large/d58123f2gy1gcawlgvys2j20j60xbq6m.jpg,无,无,2020-02-27 13:07,iPhone客户端,9,0,12
Iw7Eo6LSj,【钟南山：疫情首先出现在中国，#疫情不一定是发源中国#】27日，钟南山表示，对疫情的预测，我们首先考虑中国，没考虑国外，现在国外出现一些情况，疫情首先出现在中国，不一定是发源在中国。（@人民日报 ）  原图 ,,http://wx1.sinaimg.cn/large/d58123f2gy1gcauthszhoj20fj0dpwfs.jpg,无,无,2020-02-27 12:38,微博 weibo.com,16,1,9
Iw7e8gcRB,【韩国飞南京OZ349航班3名旅客排除新冠病毒感染】#首尔飞南京3名发热乘客排除新冠感染#2月25日，韩国飞南京OZ349航班3名发热旅客，经专业卫生机构两次检测，3名发热旅客口腔咽拭子新型冠状病毒核酸检测均为阴性，排除新型冠状病毒感染。根据国家疫情防控工作方案规定，2月27上午对该航班94名留置观察人员解除留观。对该航班留宁人员，按规定仍将进行居家医学观察14天。（via. @JSTV荔枝视频 ） http://t.cn/A67ZNt2g ,,无,无,无,2020-02-27 11:33,微博视频号,13,2,22
Iw6Uexl3M,【冲鸭！#浙江10万鸭子即将出征巴基斯坦灭蝗# 】我们的邻国巴基斯坦 因蝗灾于本月早些时候宣布国家紧急状态 。根据巴方需求，中国政府已派出蝗灾防治工作组抵达巴基斯坦。随后，10万“鸭子军队”也将代表国家出征灭蝗。（via. @宁波晚报 ）  [组图共6张] 原图 ,,"http://ww3.sinaimg.cn/large/d58123f2gy1gcarj3mzq8j20j60dndin.jpg,http://ww2.sinaimg.cn/large/d58123f2gy1gcarj3mu1tj20dw0anq4f.jpg,http://ww4.sinaimg.cn/large/d58123f2gy1gcarj3mz7pj20dw08jgmm.jpg,http://ww2.sinaimg.cn/large/d58123f2gy1gcarj3mqhjj209r09uwf4.jpg,http://ww3.sinaimg.cn/large/d58123f2gy1gcarj3lmayj206k06kdfz.jpg,http://ww1.sinaimg.cn/large/d58123f2gy1gcarj3nwkaj209n09qjry.jpg",无,无,2020-02-27 10:44,微博 weibo.com,40,3,28
Iw6Glaiek,【淮小布敲黑板！】这些亲们，大家注意啦↓  原图 ,,http://wx3.sinaimg.cn/large/d58123f2gy1gcaqjeo68xj20u07sle86.jpg,无,无,2020-02-27 10:10,微博 weibo.com,12,2,9
Iw6y8EdbO,【#日本新冠肺炎感染者达894人#】截至当地时间27日上午8点，日本新冠肺炎感染者总计达894人，其中包括在日本国内的感染者175人，“钻石公主”号邮轮的乘客和乘务人员705人，以及乘坐日本政府包机回到日本国内的14人。（via. @央视新闻 ）  原图 ,,http://wx2.sinaimg.cn/large/d58123f2gy1gcapyjfyntj20i20a5q6p.jpg,无,无,2020-02-27 09:50,微博 weibo.com,9,2,10
Iw6mL1Eo9,【注意保暖，尽量减少外出】今天白天多云转阴，夜里阴有小到中雨，东北风4级左右， 今天最高气温：11℃到12℃，明晨最低气温：5℃到6℃。2月28日阴有小雨，东北风3到4级，28日最高气温：9℃到10℃，2月29日最低气温：5℃到6℃。2月29日阴，部分地区有小雨，偏东风4级左右，29日最高气温：10℃到11℃，3月1日最低气温：7℃到8℃。#淮安天气# （via. @淮安气象 ） 原图 ,,http://wx3.sinaimg.cn/large/d58123f2gy1gcap54yoftj20i20a5q6p.jpg,无,无,2020-02-27 09:22,微博 weibo.com,9,3,5
Iw67ojA0z,#最新通报#【2月26日江苏无新增新型冠状病毒肺炎确诊病例 】2020年2月26日0-24时，江苏省无新增新型冠状病毒肺炎确诊病例。新增出院病例31例。截至2月26日24时，江苏省累计报告新型冠状病毒肺炎确诊病例631例。其中，南京市93例、无锡市55例、徐州市79例、常州市51例、苏州市87例、南通市40例、连云港市48例、淮安市66例、盐城市27例、扬州市23例、镇江市12例、泰州市37例、宿迁市13例。累计确诊病例中，在院病例137例。其中，轻型病例11例；普通型病例121例；重型病例2例（苏州市1例、淮安市1例）；危重型病例3例（南京市1例、无锡市1例、连云港市1例）。出院病例494例。其中，南京市58例、无锡市45例、徐州市69例、常州市48例、苏州市59例、南通市37例、连云港市33例、淮安市50例、盐城市25例、扬州市17例、镇江市10例、泰州市32例、宿迁市11例。目前，江苏省追踪到密切接触者12625人，已解除医学观察12246人，尚有379人正在接受医学观察。专家提醒：当前疫情形势依然严峻复杂。随着我省响应级别调整，各项限制性措施逐步解除，人群流动将逐渐恢复常态，暴露于传染源的机会大大增加，公众仍须注意加强自我防护。要继续保持防范意识，减少社会交流活动，减少不必要的人群聚集；家庭及办公场所要勤通风；出行时佩戴口罩，尤其是去往人群密集的公共场所时；要勤洗手，注意饮食卫生，养成健康的生活方式。 原图 ,,http://wx2.sinaimg.cn/large/d58123f2gy1gcao21p6f9j20i20a575n.jpg,无,无,2020-02-27 08:44,iPhone客户端,78,7,39
Iw5PjyICT,你怎么过一天，就怎么过一生。早#早安淮安[超话]#  原图 ,,http://wx2.sinaimg.cn/large/d58123f2gy1gc9zmr64tnj218b0u07wi.jpg,无,无,2020-02-27 08:00,微博 weibo.com,31,2,24
Iw1LEn3ux,那么多平凡岗位的普通人，都在尽自己最大的能量做着并不平凡的事。让我们一起加油，晚安！#晚安淮安#  原图 ,,http://wx2.sinaimg.cn/large/d58123f2gy1gc9zkgt1crj21900u07wh.jpg,无,无,2020-02-26 21:40,微博 weibo.com,45,2,32
Iw1vqdCQq,【淮安首起利用疫情非法获取公民个人信息案件告破】近日，江苏淮安警方破获全省首起利用疫情非法获取公民个人信息的案件。据警方披露，嫌疑人薛某某利用虚假口罩购买网站骗取了4700余人的姓名、电话、身份证号、家庭住址等信息。据警方调查，他还曾于去年六月非法窃取某乡镇儿童信息700余条。目前，警方已经以涉嫌侵犯公民个人信息罪对嫌疑人薛某某采取刑事强制措施。 #战“疫”淮安在行动# （via. @新闻360 ） http://t.cn/A67Zor6i ,,无,无,无,2020-02-26 21:00,微博视频号,13,1,10
Iw1enyVxM,【明天起，淮安到南京大巴恢复！（附最新运营班线）@南京发布 】为满足复工复产和旅客正常出行需要，根据最新消息，汽车北站将恢复这些运营班线。2月27日起恢复淮安北站-南京（南京南站、南京红山站）；2月28日起恢复淮安北站-徐州、海安班线；3月1日起恢复淮安北站-沭阳班线。此外，目前已恢复的班线有淮安汽车北站至苏州、昆山、吴江、太仓、常熟、张家港、无锡、江阴、常州、南通、镇江、扬州、高邮、泰州、泰兴、宿迁、泗洪、盱眙、金湖班线。（融媒体记者 孙婧 通讯员 张锦瑞 钟玲）#战“疫”淮安在行动# @新浪江苏 [组图共2张] 原图 ,,"http://ww3.sinaimg.cn/large/d58123f2ly1gca2hy570dj20yi1o9n5g.jpg,http://ww2.sinaimg.cn/large/d58123f2ly1gca2ha5xadj20i20a575n.jpg",无,无,2020-02-26 20:18,iPhone客户端,51,5,30
Iw0YWqQGo,#方舱患者为医疗队护士画像#【暖！武汉方舱，患者出院前为护士画了一幅画：永远忘不了你们的温柔眼神！】2月25号，武汉体育中心方舱医院内，江苏援湖北医疗队队员、淮安市妇幼保健院产科主管护师王晶晶收到了当天出院的患者送来的特殊礼物：专门为她画的一幅画。画上是王晶晶穿着防护服、戴着护目镜和口罩的模样，一双眼睛清澈、美丽，旁边写着“江苏医疗队，感谢，加油，祝健康平安回家”。这名年轻的患者说：“虽然我不知道防护服下的你们长得是什么样子，但是我永远忘不了你们照顾病人时温柔的眼神！”（via. @937江苏新闻广播 ） http://t.cn/A67ZMSJR ,,无,无,无,2020-02-26 19:40,微博视频号,36,4,7
