微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Iwp0P47Pi,【2月28日江苏无新增新型冠状病毒肺炎确诊病例】2020年2月28日0-24时，江苏省无新增新型冠状病毒肺炎确诊病例。新增出院病例13例。截至2月28日24时，江苏省累计报告新型冠状病毒肺炎确诊病例631例。其中，南京市93例、无锡市55例、徐州市79例、常州市51例、苏州市87例、南通市40例、连云港市48例、淮安市66例、盐城市27例、扬州市23例、镇江市12例、泰州市37例、宿迁市13例。累计确诊病例中，在院病例112例。其中，轻型病例9例；普通型病例100例；重型病例1例（南京市1例）；危重型病例2例（无锡市1例、连云港市1例）。出院病例519例。其中，南京市58例、无锡市48例、徐州市71例、常州市48例、苏州市62例、南通市37例、连云港市35例、淮安市55例、盐城市27例、扬州市19例、镇江市10例、泰州市37例、宿迁市12例。目前，江苏省追踪到密切接触者12633人，已解除医学观察12443人，尚有190人正在接受医学观察。专家提醒：当前疫情形势依然严峻复杂。随着我省响应级别调整，各项限制性措施逐步解除，人群流动将逐渐恢复常态，暴露于传染源的机会大大增加，公众仍须注意加强自我防护。要继续保持防范意识，减少社会交流活动，减少不必要的人群聚集；家庭及办公场所要勤通风；出行时佩戴口罩，尤其是去往人群密集的公共场所时；要勤洗手，注意饮食卫生，养成健康的生活方式。 ,,无,无,无,2020-02-29 08:50,专业版微博,17,3,10
IwkWN83lk,【战“疫”看上海】——⑰沪新版企业复工指南发布！变化逐个数→进一步帮助企业加快复工复产，推动上海经济稳定发展。市经信委、市应急管理局联合发布新版复工指南，主要有以下几个方面的变化：①只要是做好防疫条件准备的企业皆可复工；②可通过一网通办申请办理；③复工申请无需审批，企业只需填报相关信息，上传防控方案，对承诺进行确认即完成备案；④将企事业单位复工复产疫情防控措施指南的有关内容补充完善进来。详见↓http://t.cn/A67qBa0f [组图共2张] 原图 ,,"http://ww1.sinaimg.cn/large/005YGkF1ly1gcchisxp4fj30m82e81ky.jpg,http://ww1.sinaimg.cn/large/005YGkF1ly1gcchituyfqj30m83vt1kx.jpg",无,无,2020-02-28 22:29,iPhone客户端,2,1,1
IwkWeiy3c,【盐城市新冠肺炎患者治愈出院的通报（第25号）】2月28日，我市2位新冠肺炎确诊患者治愈出院，1位无症状感染者同步出院。3人分别于2月1日、2月10日和2月14日被市定点医院收治隔离治疗，经精心诊治和护理，病情好转，无发烧，无身体不适，连续两次核酸检测均为阴性。经专家组评估，符合国家卫生健康委新冠肺炎病例解除隔离和出院标准。目前，我市确诊病例27例、无症状感染者8例已全部出院，出院后均继续进行医学观察14天。收治阳性病例的医疗场所将实施全面消杀，从事一线医疗救护工作的医护人员开始轮换休整，市定点医疗机构积极做好相关准备，随时投入下一步工作。当前，随着企业复工复产，来盐返盐人员增多，存在一定的疫情反弹风险。全体市民要继续保持防范意识，加强自我防护。http://t.cn/A67qB4vu 原图 ,,http://wx1.sinaimg.cn/large/005YGkF1ly1gcchhe90uhj30hs0vmahb.jpg,无,无,2020-02-28 22:28,iPhone客户端,152,12,42
IwjmAdLTR,【新型冠状病毒科普知识】孕妈妈需到医院就医，如何做好自我防护？【新型冠状病毒科普知识】孕妈妈需到医院就医，如何做好自我防护？ 盐城发布的微博视频  ,,无,无,无,2020-02-28 18:27,iPhone客户端,3,1,0
Iwjl09oB3,【夺取双胜利 我们在行动| 常州、泰州、淮安篇】当前，新冠肺炎疫情防控工作到了关键阶段，全国各地科学防治、精准施策、分区分级做好防控，打出政策“组合拳”，在确保安全的前提下积极支持和推动各类企业复工复产，力争如期实现全年目标任务。时不我待，随着全国各地陆续进入“复工进行时”，江苏也在持续发力。江苏企业复工情况全国领先，政企同心、多方努力，蹄疾步稳推进经济发展，迈入复工复产的春天里。今天，我们聚焦常州、泰州和淮安的复工情况，一起来看！http://t.cn/A67GDRZg 原图 ,,http://wx2.sinaimg.cn/large/005YGkF1ly1gccaf17se3j30hs0vkjvy.jpg,无,无,2020-02-28 18:23,iPhone客户端,6,0,0
IwjkHwtQR,【响应党中央号召，盐城广大党员踊跃捐款，支持疫情防控工作！】响应党中央对广大党员的号召，市委按照中央部署和省委要求即刻行动，动员组织全市广大党员捐款支持新冠肺炎疫情防控工作。2月28日，市委书记、市人大常委会主任戴源，市委副书记、市长曹路宝，市政协主席李驰，市委副书记陈红红带头捐款。其他市委常委和市人大常委会、市政府、市政协领导同志也在各自单位进行捐款。根据中央组织部关于组织党员自愿捐款支持新冠肺炎疫情防控工作的部署要求，省委组织部近日下发专门通知，要求全省各级党组织认真做好党员捐款的动员组织工作，尊重个人意愿，坚持自觉自愿、量力而行，有序开展，真诚奉献爱心，用实际行动支持疫情防控斗争。对所捐款项要严格管理、如数上缴，不得以任何名义截留或挪作他用。据了解，捐款将主要用于慰问战斗在疫情防控斗争第一线的医务人员、基层干部群众、公安民警和社区工作者等，资助因患新冠肺炎而遇到生活困难的群众和因患新冠肺炎去世的群众家属，慰问在疫情防控斗争中牺牲的干部群众家属等。全市机关、企事业单位、乡镇街道等各领域广大党员积极响应、踊跃捐款，支持疫情防控工作，充分体现了盐城广大党员响应党中央号召，坚决打赢疫情防控人民战争、总体战、阻击战的坚定信心。http://t.cn/A67GD9S7 原图 ,,http://wx4.sinaimg.cn/large/005YGkF1ly1gccae9syh5j30hs0vmahb.jpg,无,无,2020-02-28 18:23,iPhone客户端,3,0,1
Iwj0Nd2sQ,【@ 全体毕业生 #毕业生最新就业政策#来了！】①硕士研究生招生规模比去年增加18.9万人；②专升本规模同比争取增加32.2万；③更大力度鼓励毕业生参军入伍；④推出“24365全天候网上校园招聘”服务；⑤扩大重点领域的招聘，更多↓  [组图共9张] 原图 ,,"http://ww1.sinaimg.cn/large/005YGkF1gy1gcc5rc212vj30j60uomzg.jpg,http://ww1.sinaimg.cn/large/005YGkF1gy1gcc5rc3ggkj30j60uo0uy.jpg,http://ww1.sinaimg.cn/large/005YGkF1gy1gcc5rc5sx9j30j60uojtz.jpg,http://ww3.sinaimg.cn/large/005YGkF1gy1gcc5rc8np6j30j60uomzi.jpg,http://ww2.sinaimg.cn/large/005YGkF1gy1gcc5rc6x7rj30j60uodi6.jpg,http://ww3.sinaimg.cn/large/005YGkF1gy1gcc5rc51p3j30j60uomzl.jpg,http://ww1.sinaimg.cn/large/005YGkF1gy1gcc5rc8286j30j60uodi4.jpg,http://ww1.sinaimg.cn/large/005YGkF1gy1gcc5rc9wmlj30j60uo40w.jpg,http://ww2.sinaimg.cn/large/005YGkF1gy1gcc5rcbwmqj30j60uodi6.jpg",无,无,2020-02-28 17:34,微博 weibo.com,5,0,0
IwiK9ndoN,#共同战疫# 口罩能重复用多久？什么情况下可以不带口罩？口罩问题一次说清楚↓↓  [组图共10张] 原图 ,,"http://ww1.sinaimg.cn/large/005YGkF1gy1gcc5ea4lfnj30u02mxhbh.jpg,http://ww3.sinaimg.cn/large/005YGkF1gy1gcc5ea7yn0j30u01kdduk.jpg,http://ww3.sinaimg.cn/large/005YGkF1gy1gcc5ea18ttj30u015r7gf.jpg,http://ww3.sinaimg.cn/large/005YGkF1gy1gcc5ea26mhj30u01hrap6.jpg,http://ww2.sinaimg.cn/large/005YGkF1gy1gcc5ea2dkyj30u01hv4cs.jpg,http://ww2.sinaimg.cn/large/005YGkF1gy1gcc5ea4x3wj30u01v04g4.jpg,http://ww1.sinaimg.cn/large/005YGkF1gy1gcc5ea8yu3j30u01n2qj4.jpg,http://ww3.sinaimg.cn/large/005YGkF1gy1gcc5ead11nj30u01m87lf.jpg,http://ww4.sinaimg.cn/large/005YGkF1gy1gcc5eadl9vj30u01yinjf.jpg,http://ww1.sinaimg.cn/large/005YGkF1gy1gcc5eaguf8j30u01pzwvg.jpg",无,无,2020-02-28 16:53,微博 weibo.com,3,1,4
Iwixa9hOq,【转存这组数字！2019年我国GDP接近100万亿元大关】2019年全年我国国内生产总值（GDP）为990865亿元，稳居世界第二位；GDP比上年增长6.1%，符合预期目标；人均GDP首次突破1万美元。分享！  [组图共3张] 原图 ,,"http://ww3.sinaimg.cn/large/005YGkF1gy1gcc58pf3arj30j60y3dnt.jpg,http://ww4.sinaimg.cn/large/005YGkF1gy1gcc58pdnlbj30j60w2dmh.jpg,http://ww3.sinaimg.cn/large/005YGkF1gy1gcc58pp8toj30j60w20z5.jpg",无,无,2020-02-28 16:21,微博 weibo.com,3,0,2
IwimcyfEo,【#夺取双胜利 我们在行动# | 蹄疾步稳 迈进复工复产的“春天里”】时不我待，随着全国各地 陆续进入“复工进行时”，江苏也在持续发力。江苏企业复工情况全国领先，政企同心、多方努 力，蹄疾步稳推进经济发展，迈入复工复产的春天里。今天，我们聚焦常州、泰州和淮安的复工 情况，一起来看→ http://t.cn/A67GhCAB 原图 ,,http://wx4.sinaimg.cn/large/005YGkF1gy1gcc5x40wwcj30hs0vkwl5.jpg,无,无,2020-02-28 15:54,微博 weibo.com,4,0,0
Iwi88fakZ,【#教育部回应高考会不会推迟#：研判疫情发展、组织专家综合评估】教育部副部长翁铁慧28日在国务院联防联控机制新闻发布会上说，高考关系广大考生和家庭的切身利益，也是国家社会生活中的一件大事，教育部一方面正会商有关部门及各地方研判疫情发展情况，研判疫情走势；另一方面也在组织专家评估疫情对考试组织、考场防疫、交通出行、命题制卷及中学教学等各方面因素的影响，全力保障广大考生和涉考工作人员的生命安全和身体健康。教育部会密切关注高三学生和家长关切，稳妥审慎研究制定今年高考具体实施方案和相关工作安排，将及时向社会公布。 原图 ,,http://wx2.sinaimg.cn/large/005YGkF1gy1gcc52mf3pvj30hs0vmwgn.jpg,无,无,2020-02-28 15:19,专业版微博,3,1,1
IwhGouYPG,#开学#【转发周知！#开学时间原则上继续推迟#】昨天，中央应对新冠肺炎疫情工作领导小组会议强调，要进一步落实分区分级防控。落实企事业单位复工复产疫情防控指南，细化老年人、儿童等重点人群疫情防控措施。大中小学、幼儿园等开学开园时间原则上继续推迟。http://t.cn/A67ypV44  ,,无,无,无,2020-02-28 14:11,微博 weibo.com,32,1,25
IwgLMj4uf,【前线日志 |“流泪，不代表我们不够坚强”】2月26日，是由我市组建的第八批江苏援鄂医疗队抵达武汉的第7天。当日凌晨3点，来自响水县人民医院的医护人员王建霞、何婷婷、潘振国和朱宝早已准备好，带着一丝激动和紧张，即将首次进入病区工作。40分钟后，他们在风雨中抵达武汉市中心医院。经过严格的穿戴后，身裹厚重“铠甲”的他们进入隔离病区。当地医院的护士为他们讲解了当日夜班要做的重要事情，以及电脑操作流程。“我们组负责救护的患者中，一个病危，一个病重，其他患者虽然可以生活自理，但也需要我们帮助做好生活护理。”王建霞说。忙碌到凌晨5点多钟，意外发生了。王建霞因为捂闷，突然出现面色苍白、大汗淋漓、无法站立、恶心的症状，随即被同班次队员用轮椅推出隔离病区。脱下防护服时，同事们发现王建霞全身早已湿透。“防护服太闷热了！刚开始，我头晕、头疼，慢慢地开始呼吸困难、四肢无力，我真没用，我真丢人！”王建霞不停自责，哭得泪流满面，她陷入了深深自责中，“我稍微休息一会，还要进去，一定能把这个班次上完！”一小时后，她不顾队员们的劝阻，重新穿上防护服，再次进入隔离病房。“流泪，不代表我们不够坚强”，这个倔强、要强、不服输的女孩，终于成功完成本班次4小时的工作，按照排班表，她当天还上了一个晚上8点到12点的班，27日凌晨2点才回到宾馆。看到守着她归来而没有入睡的队友，她的眼睛再一次湿润了。“他们都怕我有意外。虽然每天休息时间只有五六个小时，但状态都调整好了。我会坚持到战疫结束！”王建霞说。1997年出生的男护士周鑫，是响水这次出征队伍中年龄最小的。2月26日中午12点到下午4点的班次里，他没敢喝一口水，中午一口饭都没吃。“说不紧张是假的，可是进去以后就平静了。”“周鑫是医疗队唯一一个瞒着家长坚持申请去援鄂的队员，他家在外地，怕妈妈担心，每天给妈妈报喜不报忧。这也是大家后来才知道的小秘密。”王建霞说。领队欧阳云磊和同事潘蒙蒙也于26日中午首次进入病区工作。下班后，她帮队友分析工作中的一些突发情况，总结克服的办法。“穿上防护服又闷又热，脱下后身体又湿又凉，一定要多注意身体，我们还有硬仗要打！”欧阳云磊说。http://t.cn/A67bKaWb [组图共2张] 原图 ,,"http://ww2.sinaimg.cn/large/005YGkF1ly1gcbz2r31k2j30hs0npjvd.jpg,http://ww1.sinaimg.cn/large/005YGkF1ly1gcbz2qqjcgj30hs0npn0k.jpg",无,无,2020-02-28 11:51,iPhone客户端,20,3,1
IwgL6lcoZ,【#防疫发展两手硬#】韩企在盐城③——星宇物产公司  原图 ,,http://wx4.sinaimg.cn/large/005YGkF1ly1gcbz156m6vj30hs0yqe81.jpg,无,无,2020-02-28 11:49,iPhone客户端,8,0,1
