微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IwfUajx4Z,#江苏疫情通报#【2月27日江苏无新增新型冠状病毒肺炎确诊病例】2020年2月27日0-24时，江苏省无新增新型冠状病毒肺炎确诊病例。新增出院病例12例。1例危重型病例转为重型病例，2例重型病例转为普通型病例。截至2月27日24时，江苏省累计报告新型冠状病毒肺炎确诊病例631例。其中，南京市93例、无锡市55例、徐州市79例、常州市51例、苏州市87例、南通市40例、连云港市48例、淮安市66例、盐城市27例、扬州市23例、镇江市12例、泰州市37例、宿迁市13例。累计确诊病例中，在院病例125例。其中，轻型病例11例；普通型病例111例；重型病例1例（南京市1例）；危重型病例2例（无锡市1例、连云港市1例）。出院病例506例。其中，南京市58例、无锡市47例、徐州市71例、常州市48例、苏州市59例、南通市37例、连云港市35例、淮安市50例、盐城市25例、扬州市17例、镇江市10例、泰州市37例、宿迁市12例。目前，江苏省追踪到密切接触者12625人，已解除医学观察12321人，尚有304人正在接受医学观察。专家提醒：当前疫情形势依然严峻复杂。随着我省响应级别调整，各项限制性措施逐步解除，人群流动将逐渐恢复常态，暴露于传染源的机会大大增加，公众仍须注意加强自我防护。要继续保持防范意识，减少社会交流活动，减少不必要的人群聚集；家庭及办公场所要勤通风；出行时佩戴口罩，尤其是去往人群密集的公共场所时；要勤洗手，注意饮食卫生，养成健康的生活方式。 [组图共2张] 原图 ,,"http://ww2.sinaimg.cn/large/a5f5fd2agy1gcbv9x06r0j20fj0fhgr9.jpg,http://ww4.sinaimg.cn/large/a5f5fd2agy1gcbxfehnh2j20iw1jtwmh.jpg",无,无,2020-02-28 09:39,无,37,6,7
IweSFrVm2,#早安·江苏# 【阴雨】今天淮北地区阴有小雨并渐止转阴到多云，沿江和苏南地区阴有中雨，其它地区阴有小雨，全省偏北风3-4级，今晨最低温度：淮北地区4～5℃，苏南地区8℃左右，其它地区6～7℃，今天最高温度：全省大部分地区9～10℃，苏南地区12℃左右。（图片：@毛毛熊Tinybear）  [组图共9张] 原图 ,,"http://ww4.sinaimg.cn/large/a5f5fd2agy1gcb7p8mtraj20j60cs7ou.jpg,http://ww4.sinaimg.cn/large/a5f5fd2agy1gcb7pb6i0bj20j60sru0x.jpg,http://ww1.sinaimg.cn/large/a5f5fd2agy1gcb7pda2xjj20j60ct7tb.jpg,http://ww4.sinaimg.cn/large/a5f5fd2agy1gcb7pfx0dnj20j60cs7tc.jpg,http://ww3.sinaimg.cn/large/a5f5fd2agy1gcb7pipo1bj20j60cs1kx.jpg,http://ww3.sinaimg.cn/large/a5f5fd2agy1gcb7pl43pjj20j60c11jd.jpg,http://ww4.sinaimg.cn/large/a5f5fd2agy1gcb7pnixlvj20j60cs1kx.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gcb7ppy9noj20j60csb25.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gcb7psayobj20j60csqsz.jpg",无,无,2020-02-28 07:03,微博 weibo.com,9,4,3
Iwbws4bq7,#夜思#俗话说，良言一句三冬暖，恶语伤人六月寒。口能吐玫瑰，也能吐蒺藜。晚安！  ,,无,无,无,2020-02-27 22:30,微博 weibo.com,24,1,8
Iw9X2c0aM,#生活提示#【有用！中国疾控中心提示：#消毒剂正确使用方法#】#消毒剂使用五加强七不宜#包含哪些？醇类、含氯、含碘、含溴、酚类...各类消毒剂该如何使用？戳图了解↓↓扩散周知！（疾控科普）  [组图共10张] 原图 ,,"http://ww4.sinaimg.cn/large/a5f5fd2agy1gcb3k02bqsj20j61uyqta.jpg,http://ww4.sinaimg.cn/large/a5f5fd2agy1gcb3k27t2gj20j62fxe81.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gcb3k4rrfkj20j62m01kx.jpg,http://ww4.sinaimg.cn/large/a5f5fd2agy1gcb3k76yxnj20j62m57wh.jpg,http://ww1.sinaimg.cn/large/a5f5fd2agy1gcb3k9fnycj20j62dy4qp.jpg,http://ww4.sinaimg.cn/large/a5f5fd2agy1gcb3kbprh0j20j61y9b1q.jpg,http://ww1.sinaimg.cn/large/a5f5fd2agy1gcb3keaa0xj20j62ooqv5.jpg,http://ww3.sinaimg.cn/large/a5f5fd2agy1gcb3kgk7pej20j61sd1kx.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gcb3kj4nfwj20j61sa1k0.jpg,http://ww4.sinaimg.cn/large/a5f5fd2agy1gcb3kmn7coj20j62dd7wh.jpg",无,无,2020-02-27 18:30,微博 weibo.com,4,10,0
Iw9CWodP1,#教育资讯#【转发周知！#全国高等教育自学考试推迟#】教育部通知：经研究，原定于2020年4月11日至12日举行的全国高等教育自学考试推迟举行，具体考试时间将根据疫情防控进展情况另行通知。（@央视新闻）  ,,无,无,无,2020-02-27 17:40,微博 weibo.com,5,5,0
Iw930DxTl,#共同抗疫##市县看点# 【韩国飞南京OZ349航班3名旅客排除新冠病毒感染】据@南京发布 消息 ，2月25日，韩国飞南京OZ349航班3名发热旅客，经我市专业卫生机构两次检测，3名发热旅客口腔咽拭子新型冠状病毒核酸检测均为阴性，排除新型冠状病毒感染。根据国家疫情防控工作方案规定，2月27日上午对该航班94名留置观察人员解除留观。对该航班留宁人员，按规定仍将进行居家医学观察14天。 ,,无,无,无,2020-02-27 16:12,微博 weibo.com,21,1,10
Iw8BptW1Y,#教育资讯#【教育部公示：中国传媒大学南广学院拟转设为南京传媒学院】2月26日，教育部发展规划司公示了《拟同意设置本科高等学校名单》，拟同意中国传媒大学南广学院等6所独立学院转设为独立设置的民办本科学校，公示时间为2020年2月26日至3月11日。中国传媒大学南广学院多次在中国艺术类独立学院综合实力第一流专业排行榜中位居前列。据学校官网介绍，中国传媒大学南广学院于2004年成立，也是江苏省唯一一所传媒艺术类应用型大学。 [组图共3张] 原图 ,,"http://ww1.sinaimg.cn/large/a5f5fd2agy1gcays90kkaj20yp0u0b0o.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gcaysbtpg4j214k0i6wn9.jpg,http://ww4.sinaimg.cn/large/a5f5fd2agy1gcayshpt6fj20wm0f6b29.jpg",无,无,2020-02-27 15:04,微博 weibo.com,4,1,1
Iw8sTaiRG,#夺取双胜利 我们在行动#【#我国口罩日产能超7000万只#，#医用口罩日产突破3000万只#】据调度显示，继2月24日我国医用N95口罩日产能突破100万只后，2月25日，我国医用口罩日产能达到3212万只，日产量达到3028万只；包括普通口罩、医用口罩、医用N95口罩在内，全国口罩日产能达到7285万只，日产量达到7619万只，分别是2月1日的3.4倍、7.8倍，口罩产能利用率达到105%，初步缓解了口罩供需矛盾。（@人民日报） ,,无,无,无,2020-02-27 14:43,微博 weibo.com,8,2,3
Iw81hEB3S,#夺取双胜利 我们在行动#【做口罩遇“堵点”，原材料没着落……别急，找“复工管家”！为复工解难，政府甘当“店小二”】复工复产了，但是受疫情影响，上下游的配套却跟不上。这成为防疫复工企业的痛点和难点。尤其是产业链长、配套企业多的龙头企业，复工复产的难度就更大。针对这些痛点和难点，各级政府各个部门眼光“下沉”考虑问题，手段“精准”解决问题，派出“复工管家”进驻企业，提供“店小二”式的周到服务。通过精准“护航”联动上下游，既做到疫情防控，又实现全产业链复工。（@扬子晚报）http://t.cn/A672JKVt http://t.cn/A672JK6K ,,无,无,无,2020-02-27 13:35,微博视频号,3,0,0
Iw7Sv2vqF,#共同抗疫#【钟南山：我们有信心，四月底基本控制疫情】#钟南山表示四月底基本控制疫情#2月27日上午10:00，广州医科大学将举办疫情防控专场新闻通气会。钟南山表示“根据我们团队在传统模型基础上加上影响因素，国家强力干预和春节后的回程高峰消除后，预测高峰在2月中接近2月底，到了2月15日，数字果然下来了。我们更接近国外权威的预测值。我们有信心，新冠疫情4月底基本控制。”http://t.cn/A672o0wz ,,无,无,无,2020-02-27 13:13,微博视频号,5,3,1
Iw7DQo9hp,#夺取双胜利 我们在行动#【助力企业复工复产 打造“江苏样本”】当前，新冠肺炎疫情防控工作到了关键阶段，全国各地科学防治、精准施策、分区分级做好防控，打出政策“组合拳”，在确保安全的前提下积极支持和推动各类企业复工复产，力争如期实现全年目标任务。时不我待，随着全国各地陆续进入“复工进行时”，江苏也在持续发力。江苏企业复工情况全国领先，政企同心、多方努力，有力推动着我省经济活动的全面恢复，打造抗疫情稳生产的“江苏样本”。今天，我们聚焦南京、镇江、盐城，一起来看→ http://t.cn/A672ntqj 原图 ,,http://wx4.sinaimg.cn/large/a5f5fd2agy1gcaus608stj20hs0vktda.jpg,无,无,2020-02-27 12:37,无,4,49,12
Iw7w3zExX,#江苏播报##江苏疫情播报# 【00000000！#江苏连续8天零新增#！】截至2020年2月26日0-24时，江苏省无新增新型冠状病毒肺炎确诊病例，连续8天零新增！但是，零新增不等于零风险，现在还不是可以撒欢的时候；有信心不等于能大意，别让无数人的努力白费！疫情还未结束，不能放松警惕，江苏人稳住，期待更多零早日到来！ [组图共2张] 原图 ,,"http://ww2.sinaimg.cn/large/a5f5fd2agy1gcau86stfgj20hs0yq431.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gcau87elzej20iw1jt7c5.jpg",无,无,2020-02-27 12:18,无,21,3,11
Iw77zmlx4,#共同抗疫##江苏驰援湖北#【#江苏为援鄂医疗队派出大厨团##江苏美食为武汉加油#！】南京盐水鸭、苏州三虾面、扬州炒饭、无锡酱排骨、徐州地锅鸡、盐城鱼汤面、常州天目湖鱼头…全江苏的美食军团来守护最好的武汉热干面！疫情面前，越艰难险阻，我们越众志成城！同饮一江水，同传一片情！转发自己的家乡美食，为武汉加油！ @南京发布 @微常州 @徐州发布 @连云港发布 @无锡发布 @淮安发布 @苏州发布 @南通发布 [组图共9张] 原图 ,,"http://ww1.sinaimg.cn/large/a5f5fd2agy1gcasfemwosj20j60qpaen.jpg,http://ww3.sinaimg.cn/large/a5f5fd2agy1gcasff2186j20j60qp437.jpg,http://ww3.sinaimg.cn/large/a5f5fd2agy1gcasfe6qrzj20j60qptdp.jpg,http://ww3.sinaimg.cn/large/a5f5fd2agy1gcasffidb8j20j60qptdm.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gcasfh2p5fj20j60qpjw4.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gcasffxcfpj20j60qptdf.jpg,http://ww3.sinaimg.cn/large/a5f5fd2agy1gcasfgfjyyj20j60qpn1y.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gcasfhi802j20j60qp0xl.jpg,http://ww1.sinaimg.cn/large/a5f5fd2agy1gcasfhxd7uj20j60qpwj9.jpg",无,无,2020-02-27 11:17,无,36,10,34
Iw6PCx6UB,#江苏播报#【江苏新增4个国家级特色农产品优势区，数量居全国前列】农业农村部等八部门26日公布了83个第三批国家级特色农产品优势区，江苏的兴化香葱、无锡惠山区阳山水蜜桃、溧阳青虾、宝应荷藕位列其中，至此，江苏累计已有11个国家级特色农产品优势区，数量居全国前列。  [组图共2张] 原图 ,,"http://ww2.sinaimg.cn/large/a5f5fd2agy1gcar7f7r38j20u90h179m.jpg,http://ww3.sinaimg.cn/large/a5f5fd2agy1gcar7e6d85j21xg1abkh8.jpg",无,无,2020-02-27 10:33,无,18,8,5
Iw6aP75MS,#江苏疫情播报#【2月27日最新发布：2月26日江苏无新增新型冠状病毒肺炎确诊病例】2020年2月26日0-24时，江苏省无新增新型冠状病毒肺炎确诊病例。新增出院病例31例。　　截至2月26日24时，江苏省累计报告新型冠状病毒肺炎确诊病例631例。其中，南京市93例、无锡市55例、徐州市79例、常州市51例、苏州市87例、南通市40例、连云港市48例、淮安市66例、盐城市27例、扬州市23例、镇江市12例、泰州市37例、宿迁市13例。　　累计确诊病例中，在院病例137例。其中，轻型病例11例；普通型病例121例；重型病例2例（苏州市1例、淮安市1例）；危重型病例3例（南京市1例、无锡市1例、连云港市1例）。　　出院病例494例。其中，南京市58例、无锡市45例、徐州市69例、常州市48例、苏州市59例、南通市37例、连云港市33例、淮安市50例、盐城市25例、扬州市17例、镇江市10例、泰州市32例、宿迁市11例。　　目前，江苏省追踪到密切接触者12625人，已解除医学观察12246人，尚有379人正在接受医学观察。　　专家提醒：当前疫情形势依然严峻复杂。随着我省响应级别调整，各项限制性措施逐步解除，人群流动将逐渐恢复常态，暴露于传染源的机会大大增加，公众仍须注意加强自我防护。要继续保持防范意识，减少社会交流活动，减少不必要的人群聚集；家庭及办公场所要勤通风；出行时佩戴口罩，尤其是去往人群密集的公共场所时；要勤洗手，注意饮食卫生，养成健康的生活方式。 原图 ,,http://wx1.sinaimg.cn/large/a5f5fd2agy1gcaoasizakj20fj0fhgr9.jpg,无,无,2020-02-27 08:53,无,26,9,9
Iw5tojijf,#早安·江苏# 【阴雨】今天全省多云转阴有阵雨，其中沿江及以北地区雨量小到中等，全省偏东风4-5级阵风6级，今晨最低温度：淮北地区1℃左右，苏南地区4℃左右，其它地区2～3℃，今天最高温度：沿淮和淮北地区10～11℃，其它地区12～13℃。（图片：@斗山星辰）  [组图共9张] 原图 ,,"http://ww4.sinaimg.cn/large/a5f5fd2agy1gca192vn5cj20j60dqate.jpg,http://ww3.sinaimg.cn/large/a5f5fd2agy1gca198ba1aj20j60coan3.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gca19b56ubj20j60bhws1.jpg,http://ww1.sinaimg.cn/large/a5f5fd2agy1gca19f01t5j20j60cytv5.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gca19hs9lpj20j60djqii.jpg,http://ww3.sinaimg.cn/large/a5f5fd2agy1gca19klb2cj20j60bvtqw.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gca19mzbm5j20j60ci1c9.jpg,http://ww1.sinaimg.cn/large/a5f5fd2agy1gca19p9rcjj20j60e1tpe.jpg,http://ww1.sinaimg.cn/large/a5f5fd2agy1gca19rj51nj20j60c37g7.jpg",无,无,2020-02-27 07:06,微博 weibo.com,8,4,3
Iw25XdlXn,#夜思#人生如同昼夜更替，黑暗过后便是光明。别怕，直面挫折，不惧低谷，一切都会过去。晚安！  ,,无,无,无,2020-02-26 22:30,微博 weibo.com,17,4,3
Iw0wxisHB,#生活提示#【#主播教你科学防护#：这些消毒误区一定要注意！】最近大家的朋友圈里、聊天群里，被各式各样的防护知识刷屏。那么，酒精是不是越浓越有效？热风30秒能消毒？免洗洗手液可以替代流水下洗手吗？戳视频→ 荔直播的秒拍视频  ,,无,无,无,2020-02-26 18:30,微博视频号,2,3,0
Iw0b8Asjf,#共同抗疫#【战“疫”无国界！#外教老师当上防疫志愿者#】尼泊尔小伙贾加迪斯，是@扬州大学 化学系的外教老师。见执勤站岗的志愿者非常辛苦，贾加迪斯也主动加入执勤队伍。虽然语言不通，但他干起工作非常耐心细致，很快就熟悉了工作流程。看到外国小伙站岗，社区居民连连称赞，“我们大家更要自觉了！”http://t.cn/A67ZXFg8 ,,无,无,无,2020-02-26 17:37,微博视频号,11,2,0
