"""【#火神山雷神山背后的苏大强# 很硬核、不散装！】""""基建狂魔""""用中国速度与疫情赛跑，10天造出火神山、雷神山医院，奇迹背后，徐工集团、环亚集团等40多家江苏企业强势助力，大到手术室设计施工、箱式病房、工程机械、空气净化系统，小到抗菌地板、医用枕头…戳图了解↓↓（@江苏新闻）  [组图共6张] 原图 """
#共同战疫#【#国家卫健委向李文亮医生表示深痛哀悼#】武汉市中心医院李文亮医生在抗击疫情中感染新型冠状病毒肺炎，经全力救治不幸逝世，国家卫健委表示深切哀悼，向李文亮医生的家属表示诚挚慰问。疫情发生以来，广大医务工作者不顾个人安危，舍小家，为大家，迎难而上，英勇奋战在抗疫最前线，为保护人民生命健康作出了重大贡献，我们表示崇高敬意。当前，抗击疫情正处于关键时期，防控形势依然严峻复杂，需要全社会更加关心关爱医务人员，团结一致，万众一心，共克时艰，坚决打赢疫情防控阻击战。(@人民日报) 原图 
#民生直达#【财政部：#新冠肺炎患者中央财政补助60％#】财政部副部长余蔚平在新闻发布会上说，截至2月6日，财政部会同有关部门已经出台十余条财税支持措施。明确患者治疗费用，对确诊患者个人负担费用实行财政兜底，中央财政补助60％；对疑似患者，由就医地制定财政补助政策，中央财政视情给予适当补助。http://t.cn/A6PBFHMI（央视新闻） 
#便民提示#【铁路部门：纸质车票退票时间暂延长至3月31日 会视情况再优化】国务院联防联控机制2月6日下午在国家卫健委召开新闻发布会，介绍春运错峰返程疫情防控、交通运输服务保障等相关工作情况。国家铁路集团有限公司客运部主任黄欣说，从1月21日到现在全国铁路退票已经超过9000万，95%以上都是在网上办理的。对于网上不能办理退票的，一种是取走纸质车票，第二种是现金支付的，第三种是电子客票的情况下，取走了报销凭证。针对这三种情况，铁路部门把继续退票的时间延长到3月31日，在3月31日前这些车票都可以到车站去退票，下一步还会根据疫情变化继续优化。（央视新闻） 
#江苏疫情通报#2月7日江苏各市新型冠状病毒感染的肺炎疫情通报↓ ↓  [组图共9张] 原图 
#及时关注#【#国务院联防联控机制发布会#】2月7日上午，国新办就支持新型冠状病毒感染肺炎疫情防控相关财税政策、缓解小微企业融资难融资贵有关情况举行发布会，正在直播↓↓一起关注！（@人民日报）人民日报的微博视频  
#共同抗疫#【一图读懂新型冠状病毒感染的肺炎诊疗方案】  原图 
#江苏播报##政策简明问答#  【权威发布！江苏抗击疫情医保经办服务10项政策问答】2月3日，省医保局印发《关于优化医疗保障经办服务推动新型冠状病毒感染的肺炎疫情防控工作的通知》，推出疫情期间10项医保经办服务新举措。省政府办公厅政务公开办联合省医保局，为您作简明问答。  原图 
#江苏疫情通报#【2月7日最新通报：江苏新增35例新型冠状病毒感染的肺炎确诊病例 】2020年2月6日0-24时，江苏省报告新型冠状病毒感染的肺炎新增确诊病例35例。其中，轻型病例11例，普通型病例23例，危重型病例1例。新增出院病例12例。新增确诊病例中，南京市5例、无锡市3例、徐州市4例、常州市2例、苏州市9例、南通市2例、连云港市2例、淮安市3例、扬州市2例、镇江市1例、泰州市1例、宿迁市1例。其中，年龄最大的75岁，最小的9岁。男性20人，女性15人。所有病例均已在定点医院救治。截至2月6日24时，江苏省累计报告新型冠状病毒感染的肺炎确诊病例408例。其中，轻型病例16例，普通型病例387例，重型病例4例，危重型病例1例。出院病例38例。确诊病例中，南京市57例、无锡市31例、徐州市49例、常州市29例、苏州市69例、南通市29例、连云港市24例、淮安市37例、盐城市16例、扬州市17例、镇江市9例、泰州市29例、宿迁市12例。重型病例中，南京市1例、苏州市2例、南通市1例。危重型病例中，徐州市1例。出院病例中，南京市13例、无锡市1例、徐州市3例、常州市5例、苏州市4例、南通市2例、连云港市2例、淮安市2例、盐城市3例、泰州市3例。目前，江苏省追踪到密切接触者7876人，已解除医学观察1994人，尚有5882人在接受医学观察。 原图 
#文艺战“疫”#【献给《生命线上的守护者》】今年春节是一个特殊的春节，新型冠状病毒感染的肺炎疫情来势汹汹，当人民的生命受到病毒威胁，我们的白衣天使挺身而出，以血肉之躯义无反顾地冲在疫情防控第一线，他们逆行和坚守的背影，是这个严峻的冬天里最温暖的力量。江苏音乐人拿起纸笔，用自己创作的作品在后方为白衣天使们加油鼓劲。《生命线上的守护者》献给不畏生死，奋战在第一线的医务工作者们，你们是生命线上的守护者，时代的赞歌为你们唱响！http://t.cn/A6PaoGgi 
#江苏播报#【不见面服务、无接触办理！#江苏90%以上政务服务可网上办理#】1月19日，江苏省政务办呼吁企业和群众，采取线上申报、证照快递送达的方式办理业务。凡疫情相关的登记业务，简化流程，开辟绿色通道。税务部门则通过网上税务局线上办理。目前，全省90%以上业务可网上办理。工作不下线，服务不断档。http://t.cn/A6P3vUgj 
#教育资讯#【官宣！#江苏各级各类学校2月底前不开学#！】根据疫情发展情况，江苏省政府决定，全省各级各类学校(高校、中小学、中职学校、幼儿园、托育机构)2月底前不开学。具体开学时间，将视疫情防控情况，经科学评估后确定，届时提前向社会公布。  原图 
#便民提示##共同抗疫#【江苏互联网医院助力疫情防控】1月24日，江苏省卫生健康委要求有条件的互联网医院增设发热门诊咨询服务，整合线上线下资源合力防控疫情。截至2月4日，全省已有41家医院上线发热门诊咨询服务，分布在13个设区市，涵盖综合性医院、中医院、妇幼保健院等。目前共计有296名医生在线提供咨询服务，已累计提供咨询服务8878人次。居民只需下载省卫生健康委统一开发的“江苏健康通”APP，即可获得全省所有互联网医院的线上服务。 
#共同抗疫#【看！又一份来自江苏的温暖！】2月2日上午，由江苏省生态环境厅筹集支援的抗疫物资，辗转千里，成功运达武汉。早在1月31日，江苏省生态环境厅新型冠状病毒感染的肺炎疫情防控工作领导小组召开第一次全体会议时，针对湖北及武汉生态环境部门的物资援助请求，厅领导就已指示抽派专人负责在全省生态环境系统紧急筹集物资。随后，省生态环境厅机关党委向全省生态环境厅基层党组织发出倡议，请有能力的驻市单位在确保本单位一线人员物资充足的同时，认领筹集任务。短短4天时间，物资筹措完毕。千里驰援的物资里传递着爱的温度！其实早在1月27日，武汉市生态环境局办公室就紧急致电生态环境部，告知一次性防护服等用品已经告急，希望生态环境部尽快协调支援。生态环境部第一时间联系了南通市生态环境局，顺利对接，不到24小时，500套防护服就已经飞奔前往武汉的路上。“得到武汉医疗废物转运人员缺少防护服的消息后，我们第一时间和武汉沟通联系，让第三方运营公司第一时间准备妥当，尽最大能力支援武汉。”南通市生态环境执法局崔军说。当下，全国各行各业都在驰援湖北、守护武汉，由江苏汇聚而来的力量，也将带去更多的希望和温暖。(@江苏交通广播网) [组图共3张] 原图 
#市县看点##江苏疫情通报#【今天，淮安又一位患者治愈出院】6日上午，在淮安市第四人民医院隔离病区，50岁的患者经12天的治疗，治愈出院。该患者为淮安市确诊的第四例患者，截至目前，淮安已经有2例新型冠状病毒感染的肺炎患者治愈出院。  原图 
#江苏疫情通报#【好消息接二连三！常州又有3例确诊患者治愈出院】2月6日上午10时许，在医护人员的陪同下，常州市第三人民医院又有3例新型冠状病毒感染的肺炎确诊患者治愈，解除隔离顺利出院。至此，全市累计已有5例新型冠状病毒感染的肺炎确诊患者出院。本次3例准予出院的患者，年龄最大的67岁，最小的7岁，均为女性，在一月份陆续由武汉返回常州，确诊为新型冠状病毒感染后转入市三院负压病房进行医学隔离观察治疗。通过市级医疗救治专家组和市三院感染科救治团队的精心治疗和护理，临床症状均已消失，各项化验指标恢复正常，经过市医疗救治专家组评估，3例患者符合国家卫健委新型冠状病毒感染的肺炎确诊病例解除隔离和出院标准。（@微常州） [组图共4张] 原图 
#江苏疫情通报#【#南通首批2名确诊患者治愈出院#】2月6日上午，南通市两名确诊的新型冠状病毒感染的肺炎患者治愈出院。31岁的蔡先生和33岁的钱先生是疫情发生以来南通首批确诊的患者，两人分别来自如东县栟茶镇和通州区平潮镇，发病前都有武汉工作经历，今年春节前分别被确诊为新型冠状病毒感染的肺炎，送到第三人民医院隔离病房接受治疗。（@扬子晚报） [组图共2张] 原图 
